STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,GEOID,STATECODE,STATENAME,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
29,,,28380,2928380,MO,Missouri,Smithton R-VI School District,00,KG,12,G5420,,E,323877709.00000000000,1623764.00000000000,+38.6857576,-093.1024268
29,,,28410,2928410,MO,Missouri,Smithville R-II School District,00,PK,12,G5420,,E,203381027.00000000000,15204246.00000000000,+39.3874249,-094.5639712
29,,,28430,2928430,MO,Missouri,South Callaway County R-II School District,00,PK,12,G5420,,E,498476029.00000000000,9615152.00000000000,+38.7552188,-091.8221010
29,,,28470,2928470,MO,Missouri,South Iron County R-I School District,00,PK,12,G5420,,E,557859338.00000000000,2705605.00000000000,+37.3766024,-090.6841695
29,,,28500,2928500,MO,Missouri,South Nodaway County R-IV School District,00,PK,12,G5420,,E,230361380.00000000000,140468.00000000000,+40.1921654,-094.7859597
29,,,28530,2928530,MO,Missouri,South Pemiscot County R-V School District,00,KG,12,G5420,,E,234795710.00000000000,915497.00000000000,+36.0846548,-089.8787584
29,,,28560,2928560,MO,Missouri,Southern Boone County R-I School District,00,PK,12,G5420,,E,317465105.00000000000,5747008.00000000000,+38.7416050,-092.2847542
29,,,28590,2928590,MO,Missouri,Southern Reynolds County R-II School District,00,PK,12,G5420,,E,859753040.00000000000,7970269.00000000000,+37.2197588,-090.9931053
29,,,28620,2928620,MO,Missouri,Southland C-9 School District,00,PK,12,G5420,,E,144091830.00000000000,1086814.00000000000,+36.0372917,-090.2750649
29,,,28680,2928680,MO,Missouri,Southwest Livingston County R-I School District,00,KG,12,G5420,,E,287660414.00000000000,1471791.00000000000,+39.6906348,-093.6712110
29,,,28710,2928710,MO,Missouri,Southwest R-V School District,00,PK,12,G5420,,E,366397405.00000000000,292716.00000000000,+36.5656406,-094.0010156
29,,,28740,2928740,MO,Missouri,Sparta R-III School District,00,PK,12,G5420,,E,171385200.00000000000,595097.00000000000,+37.0041863,-093.0432984
29,28770,,,2928770,MO,Missouri,Spickard R-II School District,00,KG,12,G5400,,E,116231387.00000000000,52972.00000000000,+40.2362625,-093.5676562
29,,,28800,2928800,MO,Missouri,Spokane R-VII School District,00,PK,12,G5420,,E,209932517.00000000000,83204.00000000000,+36.8817322,-093.2773499
29,,,28860,2928860,MO,Missouri,Springfield R-XII School District,00,PK,12,G5420,,E,353730793.00000000000,3702171.00000000000,+37.2086413,-093.2725847
29,,,28920,2928920,MO,Missouri,St. Charles R-VI School District,00,KG,12,G5420,,E,46865135.00000000000,1321783.00000000000,+38.7936210,-090.5247439
29,,,28950,2928950,MO,Missouri,Francis Howell R-III School District,00,PK,12,G5420,,E,407036361.00000000000,15431543.00000000000,+38.7006126,-090.7518262
29,,,29100,2929100,MO,Missouri,St. Clair R-XIII School District,00,PK,12,G5420,,E,287610086.00000000000,680874.00000000000,+38.3165986,-090.9663767
29,,,29130,2929130,MO,Missouri,St. Elizabeth R-IV School District,00,PK,12,G5420,,E,217318043.00000000000,1608473.00000000000,+38.2261130,-092.2858039
29,,,29170,2929170,MO,Missouri,Central R-III School District,00,PK,12,G5420,,E,129095567.00000000000,312334.00000000000,+37.8465133,-090.4846467
29,,,29250,2929250,MO,Missouri,St. James R-I School District,00,PK,12,G5420,,E,560197390.00000000000,2800285.00000000000,+38.0084380,-091.6161648
29,,,29280,2929280,MO,Missouri,St. Louis City School District,00,PK,12,G5420,,E,159915117.00000000000,11006011.00000000000,+38.6356988,-090.2445816
29,,,29340,2929340,MO,Missouri,Stanberry R-II School District,00,PK,12,G5420,,E,400876853.00000000000,18254.00000000000,+40.2510498,-094.5287185
29,,,29370,2929370,MO,Missouri,Ste. Genevieve County R-II School District,00,PK,12,G5420,,E,882174763.00000000000,18314143.00000000000,+37.9423568,-090.1875486
29,,,29430,2929430,MO,Missouri,Steelville R-III School District,00,KG,12,G5420,,E,713665671.00000000000,544422.00000000000,+37.9318021,-091.3184789
29,,,29490,2929490,MO,Missouri,Stewartsville C-2 School District,00,KG,12,G5420,,E,135469600.00000000000,695599.00000000000,+39.7541711,-094.4699290
29,,,29520,2929520,MO,Missouri,Stockton R-I School District,00,PK,12,G5420,,E,800587138.00000000000,60862338.00000000000,+37.6715836,-093.8235849
29,,,29580,2929580,MO,Missouri,Stoutland R-II School District,00,PK,12,G5420,,E,425324359.00000000000,1216147.00000000000,+37.8405835,-092.5514613
29,,,29610,2929610,MO,Missouri,Morgan County R-I School District,00,PK,12,G5420,,E,667345928.00000000000,14636123.00000000000,+38.3936672,-092.9808973
29,,,29640,2929640,MO,Missouri,Strafford R-VI School District,00,PK,12,G5420,,E,194529617.00000000000,353841.00000000000,+37.2678702,-093.1158191
29,29670,,,2929670,MO,Missouri,Strasburg C-3 School District,00,KG,12,G5400,,E,81804381.00000000000,1276728.00000000000,+38.7663473,-094.1843524
29,,,29700,2929700,MO,Missouri,Sturgeon R-V School District,00,KG,12,G5420,,E,255188422.00000000000,738496.00000000000,+39.2487705,-092.3087097
29,29730,,,2929730,MO,Missouri,Success R-VI School District,00,PK,12,G5400,,E,244769034.00000000000,550609.00000000000,+37.4407899,-092.0576908
29,,,29760,2929760,MO,Missouri,Sullivan C-2 School District,00,PK,12,G5420,,E,325321060.00000000000,0.00000000000,+38.2079369,-091.0995637
29,,,29810,2929810,MO,Missouri,Summersville R-II School District,00,PK,12,G5420,,E,921850238.00000000000,306244.00000000000,+37.2133105,-091.6620205
29,29820,,,2929820,MO,Missouri,Sunrise R-IX School District,00,KG,12,G5400,,E,103721494.00000000000,834599.00000000000,+38.0569632,-090.5497397
29,29850,,,2929850,MO,Missouri,Swedeborg R-III School District,00,PK,12,G5400,,E,81614994.00000000000,355255.00000000000,+37.9208720,-092.3581306
29,,,29880,2929880,MO,Missouri,Sweet Springs R-VII School District,00,PK,12,G5420,,E,365130957.00000000000,2859115.00000000000,+38.9789643,-093.3810707
29,29910,,,2929910,MO,Missouri,Taneyville R-II School District,00,KG,12,G5400,,E,128826333.00000000000,116124.00000000000,+36.7379139,-093.0549237
29,,,29940,2929940,MO,Missouri,Tarkio R-I School District,00,KG,12,G5420,,E,523332939.00000000000,156863.00000000000,+40.4877337,-095.3306829
29,,,30270,2930270,MO,Missouri,Thayer R-II School District,00,PK,12,G5420,,E,199488431.00000000000,58853.00000000000,+36.5574052,-091.4864024
29,,,30300,2930300,MO,Missouri,Tina-Avalon R-II School District,00,PK,12,G5420,,E,273055697.00000000000,482135.00000000000,+39.5794859,-093.5095880
29,,,30330,2930330,MO,Missouri,Tipton R-VI School District,00,KG,12,G5420,,E,320192512.00000000000,530081.00000000000,+38.6444455,-092.8156777
29,,,30360,2930360,MO,Missouri,Trenton R-IX School District,00,PK,12,G5420,,E,481121539.00000000000,4842099.00000000000,+40.1257838,-093.6723884
29,,,30390,2930390,MO,Missouri,Tri-County R-VII School District,00,PK,12,G5420,,E,239607288.00000000000,1516903.00000000000,+39.9698371,-093.7949415
29,,,30420,2930420,MO,Missouri,East Newton County R-VI School District,00,KG,12,G5420,,E,533610793.00000000000,1512908.00000000000,+36.8554320,-094.2011864
29,,,30450,2930450,MO,Missouri,Troy R-III School District,00,KG,12,G5420,,E,610122780.00000000000,6429202.00000000000,+38.9861456,-091.0161926
29,,,30510,2930510,MO,Missouri,Miller County R-III School District,00,KG,12,G5420,,E,195387927.00000000000,2720776.00000000000,+38.2309462,-092.4321095
29,,,30520,2930520,MO,Missouri,Twin Rivers R-X School District,00,KG,12,G5420,,E,697280825.00000000000,5742883.00000000000,+36.6884725,-090.2667211
29,,,30570,2930570,MO,Missouri,Union R-XI School District,00,KG,12,G5420,,E,396968430.00000000000,527368.00000000000,+38.4232296,-091.1126107
29,,,30600,2930600,MO,Missouri,Union Star R-II School District,00,KG,12,G5420,,E,173439483.00000000000,1075325.00000000000,+39.9722987,-094.5748301
29,,,30660,2930660,MO,Missouri,University City School District,00,PK,12,G5420,,E,16039715.00000000000,0.00000000000,+38.6665745,-090.3321156
29,,,30690,2930690,MO,Missouri,Valley Park School District,00,PK,12,G5420,,E,9968380.00000000000,608273.00000000000,+38.5583669,-090.4865251
29,,,30720,2930720,MO,Missouri,Valley R-VI School District,00,KG,12,G5420,,E,508050259.00000000000,1702855.00000000000,+37.7909922,-090.9074306
29,,,30750,2930750,MO,Missouri,Van Buren R-I School District,00,PK,12,G5420,,E,795353016.00000000000,2038483.00000000000,+36.9651644,-091.0394011
29,,,30780,2930780,MO,Missouri,Van-Far R-I School District,00,KG,12,G5420,,E,417243906.00000000000,2563087.00000000000,+39.2905813,-091.4983363
29,,,30810,2930810,MO,Missouri,Verona R-VII School District,00,KG,12,G5420,,E,149651398.00000000000,259161.00000000000,+36.9636450,-093.8130821
29,,,30840,2930840,MO,Missouri,Morgan County R-II School District,00,PK,12,G5420,,E,521041899.00000000000,15886758.00000000000,+38.4038973,-092.8143219
29,,,30870,2930870,MO,Missouri,Maries County R-I School District,00,KG,12,G5420,,E,841280235.00000000000,5627647.00000000000,+38.1700124,-091.9852415
29,,,30900,2930900,MO,Missouri,West Nodaway County R-I School District,00,PK,12,G5420,,E,532609250.00000000000,949947.00000000000,+40.4592205,-095.0694590
29,,,30990,2930990,MO,Missouri,Walnut Grove R-V School District,00,KG,12,G5420,,E,137669235.00000000000,76980.00000000000,+37.4061692,-093.5463783
29,,,31020,2931020,MO,Missouri,Warrensburg R-VI School District,00,PK,12,G5420,,E,279754583.00000000000,1087745.00000000000,+38.7659631,-093.7140139
29,,,31050,2931050,MO,Missouri,Warren County R-III School District,00,PK,12,G5420,,E,625634145.00000000000,9271884.00000000000,+38.7997014,-091.2129613
29,,,31070,2931070,MO,Missouri,Warsaw R-IX School District,00,PK,12,G5420,,E,826547490.00000000000,111773972.00000000000,+38.1945677,-093.3212983
29,,,31110,2931110,MO,Missouri,Washington School District,00,PK,12,G5420,,E,679768514.00000000000,22736732.00000000000,+38.5679723,-090.9808464
29,,,31140,2931140,MO,Missouri,Kingston K-14 School District,00,PK,12,G5420,,E,227185673.00000000000,1217351.00000000000,+38.0279335,-090.7193507
29,31230,,,2931230,MO,Missouri,Richwoods R-VII School District,00,PK,12,G5400,,E,200595495.00000000000,976925.00000000000,+38.1585757,-090.8461526
29,,,31440,2931440,MO,Missouri,Waynesville R-VI Schools,00,PK,12,G5420,,E,486931784.00000000000,4881033.00000000000,+37.7655497,-092.1553666
29,,,31460,2931460,MO,Missouri,Weaubleau R-III School District,00,PK,12,G5420,,E,493708565.00000000000,3551154.00000000000,+37.9083799,-093.5866988
29,,,31500,2931500,MO,Missouri,Webb City R-VII School District,00,PK,12,G5420,,E,151045850.00000000000,246968.00000000000,+37.1741017,-094.4426142
29,,,31530,2931530,MO,Missouri,Webster Groves School District,00,KG,12,G5420,,E,21393021.00000000000,0.00000000000,+38.5914345,-090.3565108
29,,,31560,2931560,MO,Missouri,Wellington-Napoleon R-IX School District,00,KG,12,G5420,,E,177546569.00000000000,5387196.00000000000,+39.1122669,-094.0014860
29,,,31620,2931620,MO,Missouri,Wellsville-Middletown R-I School District,00,PK,12,G5420,,E,388479770.00000000000,3232196.00000000000,+39.1080788,-091.4543992
29,,,31650,2931650,MO,Missouri,Wentzville R-IV School District,00,PK,12,G5420,,E,229484799.00000000000,2466967.00000000000,+38.8000832,-090.8672816
29,,,31680,2931680,MO,Missouri,West Plains R-VII School District,00,PK,12,G5420,,E,336513757.00000000000,320915.00000000000,+36.6074093,-091.9944366
29,,,31710,2931710,MO,Missouri,West Platte County R-II School District,00,KG,12,G5420,,E,341609320.00000000000,8741467.00000000000,+39.4399236,-094.9173764
29,,,31800,2931800,MO,Missouri,Midway R-I School District,00,KG,12,G5420,,E,183561954.00000000000,1136036.00000000000,+38.6222615,-094.5274093
29,,,31830,2931830,MO,Missouri,Osage County R-III School District,00,PK,12,G5420,,E,709183612.00000000000,8843520.00000000000,+38.4125871,-091.9980425
29,,,31860,2931860,MO,Missouri,Westran R-I School District,00,KG,12,G5420,,E,415696097.00000000000,8184873.00000000000,+39.4754280,-092.6005410
29,31890,,,2931890,MO,Missouri,Westview C-6 School District,00,PK,12,G5400,,E,48510833.00000000000,0.00000000000,+36.8404521,-094.5164584
29,,,31920,2931920,MO,Missouri,Wheatland R-II School District,00,KG,12,G5420,,E,310968765.00000000000,13504171.00000000000,+37.9609247,-093.3804407
29,,,31950,2931950,MO,Missouri,Wheaton R-III School District,00,KG,12,G5420,,E,155082597.00000000000,489370.00000000000,+36.7699125,-094.0355993
29,,,32010,2932010,MO,Missouri,Willard R-II School District,00,PK,12,G5420,,E,290839506.00000000000,798470.00000000000,+37.3007081,-093.3910728
29,,,32070,2932070,MO,Missouri,Willow Springs R-IV School District,00,PK,12,G5420,,E,802062363.00000000000,1309742.00000000000,+36.9546668,-091.9741429
29,,,32100,2932100,MO,Missouri,Windsor C-1 School District,00,KG,12,G5420,,E,38774239.00000000000,2225832.00000000000,+38.3629813,-090.3935928
29,,,32110,2932110,MO,Missouri,Henry County R-I School District,00,PK,12,G5420,,E,404461157.00000000000,4460883.00000000000,+38.5362034,-093.5343975
29,,,32190,2932190,MO,Missouri,Winfield R-IV School District,00,KG,12,G5420,,E,223717595.00000000000,10248425.00000000000,+39.0005111,-090.7728452
29,,,32220,2932220,MO,Missouri,Winona R-III School District,00,KG,12,G5420,,E,540065164.00000000000,75774.00000000000,+37.0084397,-091.2886035
29,,,32250,2932250,MO,Missouri,Winston R-VI School District,00,KG,12,G5420,,E,149287452.00000000000,2678064.00000000000,+39.8934836,-094.1381021
29,,,32300,2932300,MO,Missouri,Worth County R-III School District,00,KG,12,G5420,,E,706314457.00000000000,493903.00000000000,+40.4770669,-094.4304225
29,,,32310,2932310,MO,Missouri,Wright City R-II of Warren County,00,PK,12,G5420,,E,235732910.00000000000,4842194.00000000000,+38.7941649,-091.0221604
29,,,32490,2932490,MO,Missouri,Zalma R-V School District,00,KG,12,G5420,,E,322841900.00000000000,5634376.00000000000,+37.1317569,-090.0922582
30,00002,,,3000002,MT,Montana,Somers Elementary School District,00,PK,08,G5400,,E,207867486.00000000000,92027241.00000000000,+48.0382782,-114.2165160
30,00003,,,3000003,MT,Montana,Cut Bank Elementary School District,00,PK,08,G5400,,E,1612709222.00000000000,12403445.00000000000,+48.7040684,-112.4177637
30,00004,,,3000004,MT,Montana,Mountain View Elementary School District,00,PK,08,G5400,,E,31547350.00000000000,11542.00000000000,+48.7323203,-112.6187717
30,00005,,,3000005,MT,Montana,Helena Elementary School District,00,PK,08,G5400,,E,935491630.00000000000,17828415.00000000000,+46.6844417,-112.0053915
30,00006,,,3000006,MT,Montana,Broadus Elementary School District,00,PK,08,G5400,,E,5421999052.00000000000,864091.00000000000,+45.4089262,-105.5553440
30,00007,,,3000007,MT,Montana,South Stacey Elementary School District,00,PK,08,G5400,,E,723324325.00000000000,242313.00000000000,+45.6946874,-105.8653315
30,00008,,,3000008,MT,Montana,Ashland Elementary School District,00,PK,08,G5400,,E,1888119271.00000000000,116302.00000000000,+45.5162804,-106.2019360
30,00090,,,3000090,MT,Montana,Noxon Elementary School District,00,PK,08,G5400,,E,788690341.00000000000,12549775.00000000000,+48.0832102,-115.8452419
30,00093,,,3000093,MT,Montana,Liberty Elementary School District,00,PK,08,G5400,,E,41521922.00000000000,91445.00000000000,+48.7135185,-111.1873068
30,00094,,,3000094,MT,Montana,West Glacier Elementary School District,00,PK,08,G5400,,E,1616190786.00000000000,39974940.00000000000,+48.4517763,-113.5923854
30,,00095,,3000095,MT,Montana,Lame Deer High School District,00,09,12,G5410,,E,3545600452.00000000000,464605.00000000000,+45.4383330,-106.5888604
30,00096,,,3000096,MT,Montana,North Star Elementary School District,00,PK,08,G5400,,E,2567990854.00000000000,12111477.00000000000,+48.6254909,-110.3745748
30,,00097,,3000097,MT,Montana,North Star High School District,00,09,12,G5410,,E,2660538439.00000000000,14409084.00000000000,+48.6325649,-110.3810185
30,00098,,,3000098,MT,Montana,Chester-Joplin-Inverness Elementary School District,00,PK,08,G5400,,E,4477074345.00000000000,45768695.00000000000,+48.5729312,-110.9546212
30,,,00099,3000099,MT,Montana,Heart Butte K-12 Schools,00,PK,12,G5420,,E,730919842.00000000000,3917332.00000000000,+48.2134104,-113.0927582
30,,00101,,3000101,MT,Montana,Chester-Joplin-Inverness High School District,00,09,12,G5410,,E,4536804355.00000000000,45860140.00000000000,+48.5729312,-110.9546212
30,,,00102,3000102,MT,Montana,Dutton/Brady K-12 Schools,00,PK,12,G5420,,E,1616496839.00000000000,1301907.00000000000,+47.9756126,-111.6223969
30,,,00654,3000654,MT,Montana,Big Sky School K-12,00,PK,12,G5420,,E,1121477492.00000000000,3032345.00000000000,+45.1777253,-111.2145942
30,00932,,,3000932,MT,Montana,Shields Valley Elementary School District,00,PK,08,G5400,,E,2027169162.00000000000,3101372.00000000000,+45.9728925,-110.6086972
30,,00933,,3000933,MT,Montana,Shields Valley High School District,00,09,12,G5410,,E,1712813762.00000000000,2713887.00000000000,+45.9901782,-110.5423465
30,01710,,,3001710,MT,Montana,Absarokee Elementary School District,00,PK,08,G5400,,E,735163760.00000000000,1196954.00000000000,+45.5021665,-109.4940430
30,,01740,,3001740,MT,Montana,Absarokee High School District,00,09,12,G5410,,E,1606742708.00000000000,6875628.00000000000,+45.3766148,-109.7501973
30,,,01860,3001860,MT,Montana,Alberton K-12 Schools,00,PK,12,G5420,,E,1004170403.00000000000,2730039.00000000000,+46.9129553,-114.6080160
30,01950,,,3001950,MT,Montana,Alzada Elementary School District,00,PK,08,G5400,,E,2737767641.00000000000,7268084.00000000000,+45.2031013,-104.4173072
30,01980,,,3001980,MT,Montana,Amsterdam Elementary School District,00,PK,08,G5400,,E,198840559.00000000000,59586.00000000000,+45.7272490,-111.3746265
30,02010,,,3002010,MT,Montana,Anaconda Elementary School District,00,PK,08,G5400,,E,904096104.00000000000,10020996.00000000000,+46.1373088,-113.0017956
30,,02030,,3002030,MT,Montana,Anaconda High School District,00,09,12,G5410,,E,1725310884.00000000000,12167915.00000000000,+46.0218272,-113.0672846
30,02070,,,3002070,MT,Montana,Anderson Elementary School District,00,PK,08,G5400,,E,20456792.00000000000,1418.00000000000,+45.5923579,-111.1094172
30,02220,,,3002220,MT,Montana,Arlee Elementary School District,00,PK,08,G5400,,E,711762140.00000000000,2299956.00000000000,+47.1585519,-113.9521918
